-43.9342457, -19.9332617
-43.9329261, -19.9335794
-43.9333203, -19.9347620
-43.9329341, -19.9335769
-43.9316225, -19.9338871
-43.9319310, -19.9351302
-43.9316225, -19.9338921
-43.9303243, -19.9341947
-43.9306918, -19.9354302
-43.9290369, -19.9345300
-43.9303243, -19.9342022
-43.9290369, -19.9345351
-43.9293748, -19.9357504
-43.9290422, -19.9345326
-43.9282644, -19.9357605
-43.9279640, -19.9357908
-43.9277548, -19.9348351
-43.9290422, -19.9345300
-43.9277548, -19.9348377
-43.9264217, -19.9351680
-43.9267704, -19.9363556
-43.9264163, -19.9351755
-43.9251718, -19.9354706
-43.9254722, -19.9366985
-43.9251772, -19.9354806
-43.9248365, -19.9342476
-43.9261320, -19.9339375
-43.9264244, -19.9351806
-43.9261347, -19.9339425
-43.9274141, -19.9336198
-43.9277574, -19.9348351
-43.9274088, -19.9336248
-43.9287230, -19.9332769
-43.9290422, -19.9345376
-43.9287257, -19.9332769
-43.9299703, -19.9330272
-43.9303297, -19.9342048
-43.9299756, -19.9330272
-43.9312685, -19.9326666
-43.9316198, -19.9338871
-43.9312658, -19.9326666
-43.9325827, -19.9323464
-43.9322421, -19.9311411
-43.9309385, -19.9314286
-43.9312711, -19.9326692
-43.9309412, -19.9314336
-43.9296725, -19.9317740
-43.9299756, -19.9330297
-43.9309412, -19.9314361
-43.9296699, -19.9317841
-43.9283663, -19.9321069
-43.9287177, -19.9332794
-43.9283663, -19.9321119
-43.9270574, -19.9324246
-43.9274061, -19.9336299
-43.9270520, -19.9324271
-43.9257538, -19.9326919
-43.9261293, -19.9339425
-43.9257592, -19.9326969
-43.9274088, -19.9336273
-43.9290449, -19.9345401
-43.9274114, -19.9336324
-43.9257511, -19.9326944
-43.9244530, -19.9330222
-43.9248419, -19.9342451
-43.9244530, -19.9330228
-43.9241365, -19.9318396
-43.9257619, -19.9326969
-43.9254427, -19.9314790
-43.9241338, -19.9318471
-43.9243215, -19.9317942
-43.9238521, -19.9305914
-43.9232111, -19.9307629
-43.9241338, -19.9318371
-43.9232138, -19.9307629
-43.9238521, -19.9305965
-43.9251021, -19.9302813
-43.9254454, -19.9314815
-43.9267302, -19.9311789
-43.9270520, -19.9324321
-43.9267382, -19.9311815
-43.9264083, -19.9299434
-43.9267436, -19.9311764
-43.9280203, -19.9308612
-43.9283663, -19.9321144
-43.9280257, -19.9308663
-43.9276797, -19.9296307
-43.9280230, -19.9308738
-43.9293346, -19.9305410
-43.9296779, -19.9317841
-43.9293319, -19.9305485
-43.9289671, -19.9293256
-43.9293399, -19.9305485
-43.9306113, -19.9302233
-43.9309493, -19.9314311
-43.9306194, -19.9302308
-43.9302948, -19.9290129
-43.9306167, -19.9302308
-43.9319041, -19.9298929
-43.9309439, -19.9314336
-43.9318988, -19.9299005
-43.9322421, -19.9311386
-43.9319041, -19.9298929
-43.9335430, -19.9307931
-43.9322421, -19.9311386
-43.9335430, -19.9307906
-43.9339024, -19.9320363
-43.9335564, -19.9307957
-43.9351952, -19.9317059
-43.9348358, -19.9304981
-43.9335456, -19.9307931
-43.9348438, -19.9304931
-43.9361688, -19.9301678
-43.9364827, -19.9314336
-43.9361688, -19.9301728
-43.9374670, -19.9298728
-43.9378667, -19.9311184
-43.9374697, -19.9298778
-43.9371371, -19.9286448
-43.9358041, -19.9289448
-43.9361715, -19.9301804
-43.9358068, -19.9289524
-43.9345354, -19.9292525
-43.9348358, -19.9305032
-43.9345434, -19.9292575
-43.9331970, -19.9296004
-43.9335483, -19.9307906
-43.9331862, -19.9295904
-43.9318988, -19.9298929
-43.9315823, -19.9286649
-43.9319041, -19.9298929
-43.9327034, -19.9285716
-43.9329046, -19.9282514
-43.9331970, -19.9295904
-43.9329046, -19.9282514
-43.9341491, -19.9280345
-43.9345461, -19.9292600
-43.9341438, -19.9280320
-43.9354500, -19.9276891
-43.9358068, -19.9289524
-43.9354473, -19.9277092
-43.9367509, -19.9273865
-43.9371398, -19.9286422
-43.9367482, -19.9273890
-43.9364129, -19.9261736
-43.9351013, -19.9265316
-43.9354527, -19.9277067
-43.9350986, -19.9265367
-43.9338300, -19.9268267
-43.9341465, -19.9280396
-43.9338273, -19.9268292
-43.9325854, -19.9271772
-43.9329046, -19.9282564
-43.9325827, -19.9271797
-43.9312336, -19.9274773
-43.9315796, -19.9286624
-43.9324299, -19.9284556
-43.9327034, -19.9285742
-43.9324299, -19.9284607
-43.9315876, -19.9286599
-43.9302975, -19.9290154
-43.9319068, -19.9299055
-43.9303002, -19.9290180
-43.9299408, -19.9277899
-43.9312389, -19.9274697
-43.9309171, -19.9262265
-43.9325854, -19.9271822
-43.9318800, -19.9243731
-43.9313301, -19.9227466
-43.9274248, -19.9236948
-43.9276448, -19.9243933
-43.9279854, -19.9245572
-43.9292273, -19.9252809
-43.9309090, -19.9262265
-43.9296108, -19.9265443
-43.9292353, -19.9252834
-43.9280766, -19.9256213
-43.9284146, -19.9268544
-43.9296082, -19.9265392
-43.9286077, -19.9280572
-43.9284146, -19.9268544
-43.9286077, -19.9280522
-43.9299488, -19.9277849
-43.9296189, -19.9265417
-43.9299408, -19.9277824
-43.9303029, -19.9290180
-43.9289752, -19.9293332
-43.9286104, -19.9280522
-43.9303002, -19.9290129
-43.9286211, -19.9280597
-43.9269850, -19.9271671
-43.9284173, -19.9268595
-43.9280739, -19.9256213
-43.9278218, -19.9247589
-43.9279935, -19.9245471
-43.9276475, -19.9243883
-43.9263466, -19.9247211
-43.9266711, -19.9259618
-43.9280793, -19.9256213
-43.9266765, -19.9259618
-43.9269984, -19.9271621
-43.9273524, -19.9284052
-43.9286184, -19.9280446
-43.9273497, -19.9284102
-43.9276797, -19.9296307
-43.9289725, -19.9293332
-43.9276797, -19.9296408
-43.9264083, -19.9299434
-43.9261240, -19.9287381
-43.9273497, -19.9284153
-43.9261159, -19.9287431
-43.9258048, -19.9275226
-43.9270011, -19.9271646
-43.9253756, -19.9262517
-43.9258102, -19.9275226
-43.9253783, -19.9262618
-43.9266792, -19.9259668
-43.9253783, -19.9262593
-43.9244369, -19.9277698
-43.9258128, -19.9275353
-43.9261213, -19.9287355
